,pval,variance
TGDS,0.0,0.7420778241587268
RNGTT,0.0,0.7418448016199387
RP13-977J11.2,0.0,0.7417180413367904
ZHX1,0.0,0.7416988317787235
ZNF561,0.0,0.7416123212528081
PYGO2,0.0,0.7415205728223734
MRE11A,0.0,0.7414878127737891
PRIMPOL,0.0,0.7414428788071744
SMARCD2,0.0,0.7411457431880629
FBXL4,0.0,0.7410368089862569
SMIM13,0.0,0.7407729405039851
ZBED5,0.0,0.7405349464627301
TMEM120B,0.0,0.7403399094327616
CNEP1R1,0.0,0.7403220446277768
TRIM41,0.0,0.7401849751121742
MDS2,0.0,0.7398955539181825
ACTR8,0.0,0.7398712496052549
RP11-115C21.2,0.0,0.7397804156265263
TRIOBP,0.0,0.7396221716361843
TFCP2,0.0,0.7394424739044139
FAIM,0.0,0.739300964051941
SNX13,0.0,0.7392393000876817
BRAF,0.0,0.7386414107833175
GTPBP10,0.0,0.738396226433352
XXcos-LUCA11.4,0.0,0.7383046156663499
SPRYD7,0.0,0.7381514713939624
TBC1D23,0.0,0.7381037634752179
KAT2A,0.0,0.7379343267087307
SNORD3B-2,0.0,0.7378410594022368
SLC38A5,0.0,0.737725580131879
DGCR14,0.0,0.7372189357162613
NFE2L1,0.0,0.7371413355125456
ZNF609,0.0,0.7365109087296686
ZNF544,0.0,0.7364618859553634
VPS13B,0.0,0.7360031010120952
MAFG,0.0,0.7357415164993659
ZNF296,0.0,0.735201352084472
NSF,0.0,0.7351221130285887
APOO,0.0,0.7349861424565851
R3HCC1L,0.0,0.7347405517991347
BCL2L11,0.0,0.734035623275024
FAM86A,0.0,0.733664359688265
ANKRD49,0.0,0.7335896098215925
ABHD16A,0.0,0.7331211222859899
NUDT14,0.0,0.7330733545002189
SLC35E3,0.0,0.732714555793942
RP6-109B7.3,0.0,0.7325317150273917
PIAS4,0.0,0.7325246666635375
ZUFSP,0.0,0.7321055700819641
GPRIN3,0.0,0.7318999660787399
ADIPOR2,0.0,0.73178866943726
C10orf11,0.0,0.7314518000172695
BLZF1,0.0,0.7310637798723105
GTF2IRD2,0.0,0.7308855825325066
POMGNT1,0.0,0.730793935215908
RP11-222K16.2,0.0,0.7306013039946362
KLHL7,0.0,0.7293420085197456
NUDT4,0.0,0.7292029649743597
INPPL1,0.0,0.7290258830287225
PANK4,0.0,0.7289509165045694
ZP3,0.0,0.7286316709063504
ATP6V1A,0.0,0.7285287753241202
PPP1R14B,0.0,0.7283020890545479
FAM43A,0.0,0.7282249558503929
GMPR,0.0,0.7279378237815247
PLOD3,0.0,0.7278491338349036
ZNF37A,0.0,0.7274520580089971
SIRPA,0.0,0.7273773894407267
SECISBP2L,0.0,0.7267913382802016
TUBB2A,0.0,0.7265461420019849
TMCO6,0.0,0.7259475952627236
HAUS2,0.0,0.7259068134043453
C19orf12,0.0,0.725702439216785
HIST1H2BC,0.0,0.7253436616260263
SELO,0.0,0.7253119241499926
FAM174A,0.0,0.7251545658222449
RP11-421L21.3,0.0,0.7250703973531717
GNG11,0.0,0.7250548960556353
PAQR8,0.0,0.7248566459430461
LRRC8A,0.0,0.7241458118192186
LPAR5,0.0,0.7238780965387781
APAF1,0.0,0.7238762779055282
HMGCS1,0.0,0.7236105308400668
ABHD17B,0.0,0.723505196576665
ACSL6,0.0,0.7234331067495348
MRI1,0.0,0.7233834925438788
UBE2H,0.0,0.7233456178459247
TAOK1,0.0,0.7233368635516698
TSC22D2,0.0,0.7231456783068944
TSPYL4,0.0,0.7230893807894193
RCC1,0.0,0.7229718464237498
MCM3AP,0.0,0.7228775277250225
HMBS,0.0,0.7223931537549234
FAM105B,0.0,0.7223260685304854
BRD8,0.0,0.7216576061604171
RPS3,0.0,0.7213614140838783
CIC,0.0,0.7213465613429203
IL21R,0.0,0.7212840810361584
MBNL2,0.0,0.7211032842287094
MYO19,0.0,0.7206493238854004
TRIM65,0.0,0.720634189024917
JUP,0.0,0.7202463643018423
C1orf109,0.0,0.7202368393508936
IL1RN,0.0,0.7202169007111193
ERO1L,0.0,0.7199148392291916
TBCCD1,0.0,0.7198798322356597
EP400,0.0,0.7198106254672952
LRRC40,0.0,0.7197418500849833
TFAP4,0.0,0.7192935375125289
NR1D1,0.0,0.719292726355169
ZC3H3,0.0,0.7189885091783474
SLC25A40,0.0,0.7189808840326156
ANKRD26,0.0,0.7184689936966571
FOXRED1,0.0,0.7183684062972754
FAM210A,0.0,0.7181689482389609
CCDC93,0.0,0.7179944117816104
GRK5,0.0,0.7178338453090313
MCAT,0.0,0.7177397484154877
ADAM19,0.0,0.7170159328342309
TRPM7,0.0,0.7169352627594306
RP11-140K17.3,0.0,0.7163301731443471
SCAF1,0.0,0.7160565499304099
MPV17L2,0.0,0.7156566464342053
DOHH,0.0,0.7156000953509989
EPHB6,0.0,0.7154311715766496
CEP290,0.0,0.7151291327980882
ETFDH,0.0,0.7147205647761045
LINC01004,0.0,0.7147082969153616
CAMKMT,0.0,0.7146690200099406
HEATR5B,0.0,0.7146492845249737
DBR1,0.0,0.7144833490930447
KLHL6,0.0,0.7142917731684032
ZFP90,0.0,0.7141643497786184
AXIN1,0.0,0.7138528078948355
ZHX2,0.0,0.7137834912924526
NDRG2,0.0,0.7133091846077072
GPATCH2,0.0,0.7132984432943204
GEMIN2,0.0,0.7132943343439492
MOSPD1,0.0,0.7130896888440357
C4orf33,0.0,0.7129080645842243
ADAL,0.0,0.7123226724877397
PRDM4,0.0,0.7122881554887622
KLHL42,0.0,0.7116238130868955
FAM168B,0.0,0.7111515042324267
NR2C1,0.0,0.7111023847564836
RBAK-RBAKDN,0.0,0.7108523380934083
HINFP,0.0,0.7105548899975942
MMS19,0.0,0.7105013594997635
RFX1,0.0,0.7104678583224524
ZCCHC8,0.0,0.7103896578124924
TRAK2,0.0,0.710326762160463
IMPACT,0.0,0.710167645019725
GNAQ,0.0,0.7101486433866773
FAM208A,0.0,0.7101446678079991
SMG7,0.0,0.7098992051027175
HIPK2,0.0,0.709871339707703
ITFG3,0.0,0.7089634561662576
LTA,0.0,0.7086866728224036
PIP5K1A,0.0,0.7078835443071121
CDK5RAP2,0.0,0.7078241597860122
CDK19,0.0,0.7075757064042255
RIN1,0.0,0.7075691819215674
ORC3,0.0,0.7071724497215857
POU2F1,0.0,0.7068770251643868
MAD2L1,0.0,0.7066211438378944
SNX19,0.0,0.7065260579415225
ANKRD28,0.0,0.7064024179323526
TMEM234,0.0,0.70638353374265
NOTCH1,0.0,0.7061926560686367
ZNF264,0.0,0.7060341918620155
GNG10,0.0,0.7059357888346048
TATDN1,0.0,0.7058743683969602
RAPGEF6,0.0,0.705287969170643
SLC35A5,0.0,0.7050190247467327
USP12,0.0,0.7049836987160604
VCPIP1,0.0,0.7047678214180796
BCL11A,0.0,0.7043075486924003
ZBTB10,0.0,0.7042450983453141
ANKRD46,0.0,0.7035788509460518
BCKDHA,0.0,0.7034860859305426
ST6GALNAC4,0.0,0.7034258314986471
AGPAT4,0.0,0.7033502279978763
RPL3,0.0,0.7031194320006714
METRNL,0.0,0.7028177065865265
FCRL2,0.0,0.7026623980795179
AMMECR1,0.0,0.701876444417263
RP11-544A12.8,0.0,0.7017814231815301
WDR60,0.0,0.7017348668007849
ITCH,0.0,0.7014812655072212
TIMP2,0.0,0.7014092835987635
LINC00665,0.0,0.7012414561959365
NCOA2,0.0,0.7012028942580735
EPC2,0.0,0.7009834410024404
MT-CO1,0.0,0.7003904766250326
PAOX,0.0,0.7002931524036474
BPNT1,0.0,0.7001432654215936
BCL7A,0.0,0.6999774762616665
S100Z,0.0,0.6998823365610728
NUTM2A-AS1,0.0,0.6998385212837934
CARD9,0.0,0.6996063685227458
ZNF280D,0.0,0.6994931815600097
TSR1,0.0,0.6994479923019522
FOXN2,0.0,0.6992098113760395
RFXAP,0.0,0.698546034894725
PEX6,0.0,0.6983671238183831
CERS4,0.0,0.6981253362747095
VPS39,0.0,0.6980967990035329
CHUK,0.0,0.6980065992473719
RP11-356I2.4,0.0,0.6978659510494154
NEK9,0.0,0.697722264546514
SPIN1,0.0,0.6972306953024386
GALNT10,0.0,0.6971734445783028
RANGAP1,0.0,0.6971005846497006
SUCO,0.0,0.6970821570266117
SCML1,0.0,0.6969304862498417
AHR,0.0,0.696814974630428
LDOC1,0.0,0.6966393677280807
GNL3L,0.0,0.696205355220301
MYO15B,0.0,0.696193931167682
ASGR2,0.0,0.696005941191186
MOB3C,0.0,0.6958032698451484
FAM208B,0.0,0.6958000604415686
MAP2K6,0.0,0.695697143437731
ATP2A2,0.0,0.6951795660881401
FBXW7,0.0,0.6947690810934085
CDKAL1,0.0,0.6945081827139438
SAMD8,0.0,0.694323368962855
CCDC61,0.0,0.693375126706529
RNF121,0.0,0.6932981763224045
POMT1,0.0,0.6930612704919951
RBM43,0.0,0.6929329452079416
CD200R1,0.0,0.6928507985541194
ZNF576,0.0,0.6927278576758777
LMF1,0.0,0.6926889677530788
CLPTM1L,0.0,0.692480946840634
POC1B,0.0,0.6924610754981941
EP300,0.0,0.6920807978596262
ERCC4,0.0,0.6918567949685253
TRRAP,0.0,0.6918081074010658
RAB33B,0.0,0.6916785803187996
ADAM15,0.0,0.6913127926211687
ST3GAL4,0.0,0.6910717452736099
KBTBD2,0.0,0.6909278975560118
MIR4519,0.0,0.6908793582109253
RPL6,0.0,0.6905282480577332
PRKAB1,0.0,0.6905031058510892
H6PD,0.0,0.6902777399395371
NR1D2,0.0,0.6900847395871337
TUBGCP6,0.0,0.6894869713514672
PRIM1,0.0,0.6894823303226711
HEMK1,0.0,0.6894202275803557
KIAA0368,0.0,0.689173000533691
ALDH18A1,0.0,0.6890438411969921
TTC31,0.0,0.6889806040340318
COX15,0.0,0.6888130818759512
AGFG1,0.0,0.6885377955189645
MYL5,0.0,0.6883832304299197
C12orf5,0.0,0.6879048619427145
PGM2L1,0.0,0.6875690381977512
TLR1,0.0,0.6872922732292007
BRF2,0.0,0.687071566174298
PMS1,0.0,0.6864216385265921
CCNT2,0.0,0.6864122242997839
ANKIB1,0.0,0.6856330842882775
LINC00685,0.0,0.6850995800825046
SLC27A5,0.0,0.6850837102700643
USP25,0.0,0.6845540964462841
CCNT1,0.0,0.6840500444831324
RPL39L,0.0,0.6840102202772196
PSME4,0.0,0.6834782933626976
TRAPPC8,0.0,0.6832258229501238
SLC9A9,0.0,0.6831397197074308
AP5B1,0.0,0.6830303627905449
TOMM70A,0.0,0.6826937563761015
RILP,0.0,0.682474647351753
MED23,0.0,0.6822112192908826
SFMBT1,0.0,0.6819326656228482
TMEM161A,0.0,0.6818926944857576
UGCG,0.0,0.6818527892851778
PITPNM1,0.0,0.6817359807833341
RP11-262H14.3,0.0,0.6816247767945462
TBL1X,0.0,0.6814364496827903
HIATL1,0.0,0.6812477236103508
EPB41L3,0.0,0.6807913810671165
CYB561D1,0.0,0.6803113142602532
SH3D19,0.0,0.6802508698485235
AVL9,0.0,0.6800599884120648
CASC7,0.0,0.6797282957445496
TUT1,0.0,0.679697432176078
PARP6,0.0,0.6795882328450426
EMR1,0.0,0.6791944116900258
ENTPD3-AS1,0.0,0.6790497938991096
RANBP9,0.0,0.678583845794971
HLA-DOA,0.0,0.6785503382674332
SLC25A19,0.0,0.6784488187320321
CXorf56,0.0,0.6778138999810337
HYLS1,0.0,0.6774261364066225
GGA3,0.0,0.6774079266942447
THAP7-AS1,0.0,0.6772883562173395
CKAP2,0.0,0.677117003368414
TBL2,0.0,0.676677136081947
APOL2,0.0,0.6766398801418592
RFWD3,0.0,0.676184844219979
ZNF397,0.0,0.6761321872968489
PPOX,0.0,0.6760890551348999
TRMT11,0.0,0.6759188242248698
ZNF420,0.0,0.6758779880165281
NRF1,0.0,0.6755446231189075
PARD6A,0.0,0.6755260870252503
ARHGEF7,0.0,0.6754123376333597
HPS6,0.0,0.6754001590204073
RP5-1028K7.2,0.0,0.6751617585626861
TPCN1,0.0,0.6745770539504501
BCS1L,0.0,0.6738313590111462
FCRL3,0.0,0.6737985194998304
MFGE8,0.0,0.6737463919384012
MTHFD2L,0.0,0.6735435269308113
MORC2,0.0,0.6733768661515604
TUBGCP3,0.0,0.673335521733409
C17orf70,0.0,0.6733159294495403
TCAIM,0.0,0.6729832547695456
ZNF692,0.0,0.6726945272560704
IL18BP,0.0,0.6726417234345432
SKIV2L,0.0,0.6722344341588113
GOT1,0.0,0.6721377772096611
FAM69A,0.0,0.6721343475575721
IPO7,0.0,0.6718999920848981
ITGA6,0.0,0.6718922928032479
ORC2,0.0,0.6716842558532352
POMZP3,0.0,0.6709519109171496
EFHC1,0.0,0.6708848363354897
AC016629.8,0.0,0.6703657480863398
MECR,0.0,0.6702990485536718
FAM129C,0.0,0.6702735897781849
FURIN,0.0,0.670130275282227
LIN7B,0.0,0.67008354945256
ZMIZ1,0.0,0.6700466060219988
SMPD2,0.0,0.6699862270407244
RP11-693J15.5,0.0,0.6699519510631164
PEX14,0.0,0.669735486035572
PTRH2,0.0,0.6697211300252321
RNF144B,0.0,0.6696296071958484
USF1,0.0,0.6696127850571258
POLD3,0.0,0.6690987757055193
E4F1,0.0,0.6690330839945038
OGFRL1,0.0,0.6685283651148687
ARID3B,0.0,0.6684669217380266
TLR2,0.0,0.6679747638542951
ANKRD32,0.0,0.6678761398220963
LRR1,0.0,0.6678659070466961
RPP40,0.0,0.6677824892327765
CCR2,0.0,0.6673254752458035
PPP2R5D,0.0,0.6672576299597223
TJAP1,0.0,0.6670182897034517
RAD17,0.0,0.666757799361587
CXCL2,0.0,0.6667270790475635
MAP4K5,0.0,0.666605284986385
IRAK3,0.0,0.6665048496152769
SLC37A1,0.0,0.6659245939591562
ZNF786,0.0,0.6659143512645191
DIEXF,0.0,0.6657795446130181
PSTK,0.0,0.6651110772228627
CD226,0.0,0.664575811972187
CHAF1A,0.0,0.6644702291840188
SLC4A2,0.0,0.6642884638497507
RPS6,0.0,0.6641707417554995
AC079767.4,0.0,0.6638645245902492
XRCC6BP1,0.0,0.6636955882897387
LANCL1,0.0,0.663626725659016
ATP2C1,0.0,0.6636039242042091
FAM24B,0.0,0.662898386487105
RP11-326I11.3,0.0,0.6621439020751505
RP11-138A9.2,0.0,0.6617357085653037
UGDH,0.0,0.6617181669977018
TRMT1L,0.0,0.6616112218599124
SCAI,0.0,0.6615967737007373
RECK,0.0,0.6612896397128745
CDK8,0.0,0.6612329811588082
CDC34,0.0,0.6610738332058457
TGFBR3,0.0,0.6610239512003665
CCDC152,0.0,0.6609148823237737
SDR42E2,0.0,0.6605956526957598
ARIH1,0.0,0.6602623016660434
COG5,0.0,0.6601915668100418
SLC5A6,0.0,0.6599971003425484
MON2,0.0,0.6594234277567359
CD200,0.0,0.6591585700723099
NBAS,0.0,0.6588206069502203
BRF1,0.0,0.6581775737379345
ASTE1,0.0,0.6581027789614567
FNDC3B,0.0,0.6580541738997865
BDH1,0.0,0.6580491140824705
RP11-452F19.3,0.0,0.6579578713087243
KLHL12,0.0,0.6578682707561746
PWP2,0.0,0.6578011229204122
VPS52,0.0,0.6577730996094403
PI16,0.0,0.6577403250701406
UBR3,0.0,0.657453885283365
RABGAP1,0.0,0.657336747334195
CSNK1G3,0.0,0.6571496022173912
PCGF3,0.0,0.6571365224914232
PHLDB3,0.0,0.6569986292425513
ISYNA1,0.0,0.6568727044822555
KATNB1,0.0,0.65665299992065
PRRC1,0.0,0.6566186514711553
EFCAB4B,0.0,0.6565940686616378
IL15RA,0.0,0.6565771928902602
OLIG1,0.0,0.6565635516587633
PYGB,0.0,0.6561835931835303
SHMT1,0.0,0.6559147134779478
RPL19,0.0,0.655598225057841
RIPK3,0.0,0.6553452470657727
PXMP2,0.0,0.6548841403304696
OSBPL11,0.0,0.6547805746080113
ATP9B,0.0,0.6545861274763147
WRAP53,0.0,0.6544464328022794
BTN2A2,0.0,0.6544081250536546
DNAJC14,0.0,0.6540305361088448
STX6,0.0,0.6533508371967657
RAD54L2,0.0,0.6528056336182962
LEMD3,0.0,0.6524657386453563
ZNF429,0.0,0.6523420160565216
GNPNAT1,0.0,0.6522090550653733
TMEM68,0.0,0.6520340280612262
KLHL5,0.0,0.6520301511098185
HSPA6,0.0,0.6519930876265582
KIAA0513,0.0,0.6514860536593656
TRMT61A,0.0,0.6514361693697208
ULK2,0.0,0.6513868547012074
PPTC7,0.0,0.651245879804493
FBXO38,0.0,0.6511962236498315
IL13RA1,0.0,0.6511797990630855
UBR7,0.0,0.650861514577221
NUDT15,0.0,0.6504979201761081
CHST7,0.0,0.6500467080166218
SGSH,0.0,0.6497429904554569
C17orf75,0.0,0.6496601528677837
ANKRD27,0.0,0.6495693031807845
ZNF460,0.0,0.6495132574900292
SP4,0.0,0.649441926774129
SMARCAL1,0.0,0.6492669567877792
IMPAD1,0.0,0.6491691868523478
DCAF16,0.0,0.6490288084206542
KIAA1328,0.0,0.6488398112479251
RNF111,0.0,0.6486168773432225
ZBTB11,0.0,0.648598903113019
SFXN5,0.0,0.6485044479200608
TMEM150A,0.0,0.6484785583906592
TRAPPC9,0.0,0.6483977763097143
DCTN4,0.0,0.6481931772461041
TBC1D2B,0.0,0.6480908034352804
KIF20B,0.0,0.6479854106871256
PATL1,0.0,0.6478757877155009
ZNF512,0.0,0.6476355123111338
CXCR5,0.0,0.6474615796030003
XPO7,0.0,0.646377600901179
GTF2H2,0.0,0.646165870613454
RRNAD1,0.0,0.6460916538007605
IFI27L1,0.0,0.645877268671044
MILR1,0.0,0.6456822231175872
PTGIR,0.0,0.6452311649124511
RBM34,0.0,0.6452070063854254
C1orf56,0.0,0.6451890208915976
MYCL,0.0,0.6447208163228068
YWHAG,0.0,0.6446648969283078
AIDA,0.0,0.6445032657633115
TMEM206,0.0,0.6442095697138054
LRRC42,0.0,0.6439486018082282
MAP2K5,0.0,0.6427668073866222
CLYBL,0.0,0.6426992821854941
TMEM254,0.0,0.6425592997484164
RAMP1,0.0,0.6421771648143764
ESCO1,0.0,0.6417335155333755
RNF157,0.0,0.6416299217532816
KLHL9,0.0,0.6415429214850104
TPRG1L,0.0,0.6415370337563608
TTBK2,0.0,0.641312638052276
CCR1,0.0,0.6411550279367351
ESRRA,0.0,0.6410977427462479
NME2,0.0,0.6410256417047012
CCDC117,0.0,0.6409327805614418
STK11,0.0,0.6408693833368925
DPYSL2,0.0,0.6404879297763267
AC004951.6,0.0,0.6401909297967292
MEN1,0.0,0.6394555608864128
ELK4,0.0,0.6384598989774921
POGK,0.0,0.6382150539051772
MTMR3,0.0,0.6378644550060443
TMEM186,0.0,0.6376885075547205
ZNF318,0.0,0.6374714860873391
LIMD1,0.0,0.6373647859185754
GPATCH3,0.0,0.6373079082629647
KCTD17,0.0,0.6364540199232744
MIR22HG,0.0,0.6362703333519669
PHF10,0.0,0.6361474183618357
RP11-285F7.2,0.0,0.6360453916751366
CTC-378H22.1,0.0,0.6357659635927121
DLEU1,0.0,0.6357231584016576
HEG1,0.0,0.6356867373667219
WDFY2,0.0,0.6356320566770614
NUDT7,0.0,0.6356108998811023
KIR3DL2,0.0,0.6351681756304556
EID2B,0.0,0.6351613715761123
FAM76B,0.0,0.6347425299550951
NF1,0.0,0.6347267534401749
SH3TC1,0.0,0.6347072759794771
ZNF317,0.0,0.6341799528646817
ABCC1,0.0,0.6340202919542591
ZNF254,0.0,0.6337215035980901
TMEM256-PLSCR3,0.0,0.6335845632864219
MAP3K7CL,0.0,0.6333554961380379
C19orf55,0.0,0.6331593448072383
RP13-582O9.5,0.0,0.6331023125897624
CWF19L1,0.0,0.6330629403033231
CAPN10,0.0,0.6324697767670819
HDAC8,0.0,0.631417641312832
RFNG,0.0,0.6314069285543887
CRAT,0.0,0.631062484813109
RAB20,0.0,0.6308502099282058
PHF8,0.0,0.6301929833284863
FGFR1OP,0.0,0.629996843329405
PCYOX1,0.0,0.6298070974448323
USP19,0.0,0.6297606812664893
PSMC1,0.0,0.6297098148407673
FAM126A,0.0,0.6295968221778309
SPAG9,0.0,0.62915171105657
NEURL1,0.0,0.6291207186139266
SPARC,0.0,0.6290325509053482
KRT1,0.0,0.62879177770615
TNFAIP8L1,0.0,0.6287573689997275
PDE8A,0.0,0.628749532829215
RBM41,0.0,0.6286188391465224
SPATA2L,0.0,0.6285968492599016
LIG1,0.0,0.6282397176386688
SLK,0.0,0.6280759114800075
NAA30,0.0,0.6274893495953439
PRDM1,0.0,0.6271880109200711
CTD-3074O7.5,0.0,0.6267928064870426
CCDC92,0.0,0.6267538351346016
CDR2,0.0,0.6266638104892045
GABBR1,0.0,0.6263617217007782
TXNL4B,0.0,0.6260902884986146
FLYWCH1,0.0,0.6259784393233275
TEX30,0.0,0.6257564595243672
FAF2,0.0,0.6256687147942733
SIGLEC5,0.0,0.6255176742065615
TVP23B,0.0,0.6254881833492208
DGCR6,0.0,0.6252102551388689
SIK3,0.0,0.6251362039415154
RMND1,0.0,0.6245233982034003
GLYCTK,0.0,0.6243251011366198
SETD4,0.0,0.6241336655307721
NSMF,0.0,0.6240981043179282
SIGLEC9,0.0,0.6233639938836223
RUNX2,0.0,0.6231934233080306
DHDDS,0.0,0.6231317040716926
PIGV,0.0,0.623126326826443
ACAD9,0.0,0.6226759144515481
DNAJC13,0.0,0.6223948398153288
MAF,0.0,0.6222344950953221
ATAD3A,0.0,0.6221983092634195
RBKS,0.0,0.6220671900512817
ASB6,0.0,0.6218070172274418
LCLAT1,0.0,0.6217232066853468
C9orf37,0.0,0.6216600920669471
AHI1,0.0,0.6216235640720111
ADAT1,0.0,0.6214742078026142
FAM101B,0.0,0.6214236783306377
AC016831.7,0.0,0.6210073091250587
TBC1D19,0.0,0.6208021839814749
ADAM17,0.0,0.6202473669615897
C18orf25,0.0,0.6201574270173811
MED12,0.0,0.6201442274347818
ZDHHC13,0.0,0.6198462611321132
FAM13B,0.0,0.6198215542225264
SPATS2,0.0,0.6197772135363163
WDFY4,0.0,0.6197452922222125
MT1E,0.0,0.6196034189841673
REV3L,0.0,0.6195672796597171
SAMD4A,0.0,0.6193053749648522
RP5-1180E21.5,0.0,0.619199606440271
CR1,0.0,0.6191618237500115
RPL15,0.0,0.6191023895520245
MGLL,0.0,0.6190695924078727
ST20,0.0,0.6189918514783311
WDR12,0.0,0.6189189036712406
ZNF395,0.0,0.6188169990311162
ZMYND11,0.0,0.6187809870562689
TAF9B,0.0,0.6186596751512046
HLA-G,0.0,0.6186523385611462
ZFYVE19,0.0,0.6185648489197347
PIGO,0.0,0.6183938203690397
CBX4,0.0,0.6183933013485986
SMG9,0.0,0.6181978366267307
SLC35C1,0.0,0.6181561953511261
MXD3,0.0,0.6181043942990379
GSK3A,0.0,0.6178333405571319
FAM91A1,0.0,0.6177697751461365
ATE1,0.0,0.6177678118125717
ZBTB17,0.0,0.6176578097362231
ASNS,0.0,0.617571421829327
AKAP1,0.0,0.6174016404348867
NCBP1,0.0,0.6172149491564612
TTC13,0.0,0.6171383784652389
AMN1,0.0,0.6171342336472561
TTC33,0.0,0.6169076351600219
TAF6L,0.0,0.6166397494536954
FAM178A,0.0,0.6164269397898299
CD93,0.0,0.6163584748392187
DYRK1A,0.0,0.6160949265023575
ZNF439,0.0,0.6158934501393142
CRCP,0.0,0.615816993492998
AQR,0.0,0.615147824292154
MRGBP,0.0,0.6150075954765718
OPA3,0.0,0.6138355889670872
HNRNPA1L2,0.0,0.6137579349656627
NSDHL,0.0,0.613715543770111
ATP6V0A2,0.0,0.6136559963157107
PDE4A,0.0,0.6134638039977656
DAAM1,0.0,0.6134435058288306
ITPR3,0.0,0.6132702302318661
C6orf120,0.0,0.6129202338289883
PLXND1,0.0,0.6127682893574673
SLC35E2B,0.0,0.6125284894148995
COL18A1,0.0,0.6125051495895837
PRIM2,0.0,0.6124394296188636
AP4B1,0.0,0.6121000633615581
EREG,0.0,0.6120954646100588
MAFF,0.0,0.6119492949867636
COG6,0.0,0.6116123557775159
CKMT2-AS1,0.0,0.6114822164935277
INO80D,0.0,0.6114153651467555
SMN2,0.0,0.6114015720158523
HS2ST1,0.0,0.6110639776984651
UBE2T,0.0,0.6107896639843718
ELMSAN1,0.0,0.6107062634244902
PURA,0.0,0.6101848544216856
HES1,0.0,0.6099295788432039
TIMM21,0.0,0.6097983099364863
RAB3IP,0.0,0.6096699003184631
UHRF1BP1L,0.0,0.6092378637038729
ZSWIM8,0.0,0.6089309021247589
TOP3A,0.0,0.6086162565083681
TMEM99,0.0,0.6085510703497469
BTAF1,0.0,0.6083786607992505
AGO1,0.0,0.6082281107386901
GLTSCR1L,0.0,0.6080707838201086
AGFG2,0.0,0.6080379334320974
TRPS1,0.0,0.6070357170289306
IPO4,0.0,0.6069541034403622
MGAT5,0.0,0.6068422669675247
RP11-620J15.3,0.0,0.6065522589558954
SMIM8,0.0,0.6064442193507985
RNF185,0.0,0.6059114380319588
OTUD4,0.0,0.6057200887756446
DZIP3,0.0,0.6056690382021148
LZTFL1,0.0,0.605580086537871
NELFB,0.0,0.6054772917417384
COX10,0.0,0.6054737148910492
ZCCHC2,0.0,0.6053714798741586
WDYHV1,0.0,0.6053563469524531
ITPRIP,0.0,0.6052095127998753
GLCCI1,0.0,0.6050392048381676
FAM188A,0.0,0.6049016405367103
CARKD,0.0,0.6047008059682913
HAUS8,0.0,0.6045654740063683
TMEM87B,0.0,0.6045646609169838
ABL2,0.0,0.6042942210789201
MARCH8,0.0,0.6041379123254567
PPP4R1,0.0,0.604063718329461
PIGB,0.0,0.6036698396640829
GFPT1,0.0,0.6034802421122859
PEX7,0.0,0.603374127471966
C12orf4,0.0,0.6032689879772664
ZNF846,0.0,0.6031104888152492
DGKE,0.0,0.6030057667171927
WWOX,0.0,0.6029805627055694
TMEM8A,0.0,0.6025379634681935
VILL,0.0,0.6022978634769909
TCTN1,0.0,0.6022496149818299
GBE1,0.0,0.602001390459424
LILRA6,0.0,0.6019198788233019
ZNF563,0.0,0.6016893128465575
MTR,0.0,0.6016836601151831
SNX8,0.0,0.6012239414236638
CAMTA2,0.0,0.601086513444094
CDYL,0.0,0.6010496183824813
EMC2,0.0,0.6007799272598261
STRN4,0.0,0.600272276546521
SNHG10,0.0,0.6001180210417417
STX3,0.0,0.5999993813135215
IFT74,0.0,0.5999680416450976
KAT2B,0.0,0.5998550447958526
FMN1,0.0,0.5994626637267807
RPS14,0.0,0.5992552881940018
WWC3,0.0,0.5992062298870059
MTM1,0.0,0.5990652832525408
KDM3A,0.0,0.5989050249596315
RRAGB,0.0,0.5987190738004592
PLXNC1,0.0,0.5987079538580126
DHRS13,0.0,0.5984842317885215
HCAR3,0.0,0.5984197602955023
CTD-3138B18.5,0.0,0.5983425176188989
TMEM191C,0.0,0.5983030391113066
NRDE2,0.0,0.5978799447342292
MOSPD2,0.0,0.5977529272359502
FAM117B,0.0,0.5977513357148252
ATG7,0.0,0.5976990284281816
SLC2A1,0.0,0.5975305986683315
C1orf27,0.0,0.5973219521495927
ATG16L1,0.0,0.597219130575643
PDCD11,0.0,0.5970927520757302
SZT2,0.0,0.59706323951136
DDX20,0.0,0.5970121745378034
STAP1,0.0,0.5968504957489568
TNF,0.0,0.5966689279564344
DIAPH2,0.0,0.596535312240987
TIAM1,0.0,0.5963400230824674
SART3,0.0,0.595338416689932
GFOD1,0.0,0.5953321696552515
MED13,0.0,0.5952795527260497
GTF2I,0.0,0.5945263692255444
ANAPC1,0.0,0.5944116855278055
DPH2,0.0,0.5943939851884927
CEACAM21,0.0,0.5942085072405016
MBD3,0.0,0.5941468242089017
FAM73A,0.0,0.5940424096029554
ATG9B,0.0,0.5940153022764205
ABCG1,0.0,0.5936108330228241
TOX,0.0,0.5933495116894382
KANSL3,0.0,0.5933221202052709
LCN8,0.0,0.5932209766930835
LOH12CR2,0.0,0.5930169533629269
C7orf43,0.0,0.592582997885166
FBRSL1,0.0,0.5923811162039588
